BL-29,-81,1658803986.727346,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-27,-83,1658804407.4058437,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-28,-83,1658804407.9578996,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-28,-84,1658804411.0381467,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-27,-75,1658804411.5641727,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B5
BL-31,-81,1658804411.8954046,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-31,-83,1658804419.1978538,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-28,-84,1658804419.2334855,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-27,-84,1658804419.8329365,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-28,-83,1658804423.3187587,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-31,-88,1658804423.3389528,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A8
BL-29,-83,1658804423.4765735,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-27,-75,1658804423.971548,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B5
BL-27,-84,1658804431.2263467,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-28,-88,1658804431.5190923,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A8
BL-27,-79,1658804435.3643696,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-31,-80,1658804435.7851667,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-29,-82,1658804435.832301,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-27,-82,1658804443.6481235,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-28,-88,1658804443.7879791,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A8
BL-31,-82,1658804444.0653799,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-29,-83,1658804447.1729634,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-31,-84,1658804447.181216,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-27,-77,1658804447.8013,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B3
BL-28,-85,1658804447.880522,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AB
BL-28,-88,1658804455.0827372,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A8
BL-31,-79,1658804455.4782171,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-27,-82,1658804456.0769877,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-27,-77,1658804459.201356,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B3
BL-28,-87,1658804467.3776743,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A9
BL-27,-83,1658804467.4722178,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-29,-86,1658804467.7709403,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AA
BL-31,-78,1658804467.9247525,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-27,-80,1658804471.6259792,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-31,-80,1658804472.0703673,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-31,-79,1658804479.3428867,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-28,-87,1658804479.645497,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A9
BL-27,-81,1658804479.9062295,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-29,-79,1658804483.1765258,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-27,-80,1658804484.0296068,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-27,-77,1658804495.4363837,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B3
BL-31,-84,1658804495.9256182,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-28,-89,1658804503.1981075,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A7
BL-31,-79,1658804503.19912,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-31,-85,1658804507.3401878,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AB
BL-27,-77,1658804507.8977408,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B3
BL-28,-88,1658804515.4995072,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A8
BL-31,-82,1658804515.6147964,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-27,-85,1658804516.18631,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AB
BL-27,-79,1658804519.300732,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-31,-82,1658804519.7673223,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-31,-77,1658804539.4525504,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B3
BL-27,-81,1658804539.976026,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-31,-88,1658804543.585657,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A8
BL-29,-82,1658804543.8501613,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-27,-82,1658804544.1256316,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-28,-88,1658804551.3654265,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A8
BL-27,-87,1658804551.3924928,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A9
BL-31,-76,1658804551.8738987,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B4
BL-28,-84,1658804555.4598174,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-31,-82,1658804556.0349498,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-29,-85,1658804556.185545,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AB
BL-31,-78,1658804563.302198,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-28,-91,1658804563.6317086,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A5
BL-27,-82,1658804563.8360279,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-28,-82,1658804567.7182882,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-27,-78,1658804567.9852386,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-27,-80,1658804575.2514763,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-31,-76,1658804575.7578275,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B4
BL-28,-85,1658804575.9118347,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AB
BL-27,-76,1658804579.4015565,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B4
BL-29,-83,1658804579.9058914,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-31,-83,1658804579.9141378,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-28,-81,1658804580.00956,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-31,-84,1658804588.2040439,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-31,-80,1658804599.6257627,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-29,-78,1658804603.590467,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-28,-82,1658804603.5938697,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-31,-78,1658804603.7449188,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-27,-78,1658804604.254287,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-28,-89,1658804611.8103144,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A7
BL-29,-81,1658804611.8242054,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-31,-81,1658804612.0601528,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-27,-76,1658804615.6580389,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B4
BL-31,-81,1658804616.2034366,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-28,-86,1658804624.1805642,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AA
BL-31,-76,1658804627.607593,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B4
BL-27,-80,1658804628.0769932,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-28,-80,1658804628.2835474,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-27,-86,1658804635.301982,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AA
BL-28,-85,1658804635.4786432,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AB
BL-31,-81,1658804635.9142804,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-28,-81,1658804639.5969532,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-31,-84,1658804647.3423388,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-28,-89,1658804647.8335943,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A7
BL-31,-81,1658804651.5116365,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-27,-76,1658804651.87565,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B4
BL-28,-81,1658804651.9386716,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-29,-81,1658804651.9565315,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-27,-86,1658804660.165786,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AA
BL-28,-85,1658804660.1823766,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AB
BL-29,-82,1658804660.1971052,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-31,-83,1658804663.9449668,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-28,-80,1658804664.2725465,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-27,-77,1658804664.305601,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B3
BL-29,-83,1658804664.3258326,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-28,-90,1658804671.4496865,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A6
BL-29,-82,1658804671.51654,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-31,-82,1658804675.3407562,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-28,-82,1658804675.538326,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-29,-76,1658804675.620966,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B4
BL-27,-80,1658804675.7227998,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-31,-83,1658804683.631528,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-28,-87,1658804683.7473865,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A9
BL-29,-80,1658804683.866987,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-27,-89,1658804684.0040581,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A7
BL-31,-77,1658804687.7663648,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B3
BL-28,-81,1658804687.8605394,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-29,-75,1658804687.9820535,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B5
BL-27,-80,1658804688.1358907,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-28,-86,1658804696.0776749,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AA
BL-29,-79,1658804696.223683,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-28,-82,1658804700.1959941,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-31,-83,1658804700.2151408,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-31,-81,1658804707.47981,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-28,-82,1658804711.4854383,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-29,-77,1658804711.575956,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B3
BL-31,-82,1658804711.620394,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-27,-78,1658804712.0068567,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-28,-84,1658804719.7171032,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-31,-84,1658804719.9037428,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-27,-86,1658804720.279526,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AA
BL-27,-77,1658804723.4009583,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B3
BL-28,-82,1658804723.826527,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-29,-79,1658804723.9259653,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-31,-82,1658804724.0559,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-28,-87,1658804732.053527,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A9
BL-29,-84,1658804732.185397,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-29,-85,1658804743.5068955,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AB
BL-31,-83,1658804743.77529,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-27,-81,1658804744.106731,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-28,-89,1658804744.3806064,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A7
BL-28,-81,1658804747.451344,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-31,-79,1658804747.9250894,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-27,-78,1658804748.2578263,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-27,-83,1658804755.5174427,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-29,-79,1658804755.8558743,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-31,-87,1658804756.206822,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A9
BL-27,-78,1658804759.659978,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-28,-81,1658804759.7691891,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-29,-80,1658804759.9768517,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-31,-81,1658804771.7538738,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-27,-79,1658804772.0617032,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-28,-83,1658804772.136175,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-29,-82,1658804772.2959263,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-29,-82,1658804779.5450797,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-31,-85,1658804780.055258,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AB
BL-28,-85,1658804780.3848853,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AB
BL-27,-76,1658804783.4732091,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B4
BL-28,-80,1658804783.4779098,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-29,-77,1658804783.6756124,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B3
BL-31,-81,1658804784.2154393,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-31,-78,1658804791.4519908,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-28,-89,1658804791.6876063,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A7
BL-27,-83,1658804791.747204,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
